taker_address,n_copy_trades,n_wins,hit_rate,pnl_total,pnl_mean
0xff36c717909a7bad60e74eed3418009ff481e757,120,80,0.6666666666666666,5818.8252596965685,48.4902104974714
0x5e9ffe7473eba7fa54ff7ec5032f70310b3991db,1949,870,0.44638276038994357,5414.9916101543195,2.7783435660104256
0x00630cceaa44caf7cefa732194abaa424a91bba8,170,128,0.7529411764705882,4857.945951538531,28.576152656109002
0xae7cb56f758e5d5498e436b980fa5a47ed2f6d3b,109,75,0.6880733944954128,4811.354146692433,44.14086373112323
0x05670a9813243e7a5af6ffa2aa013b4960fd2c55,137,119,0.8686131386861314,4789.43525213722,34.95938140246146
0x020b3e1b425742b74b67723c5e0feb912665d13c,840,659,0.7845238095238095,4729.028724139545,5.629796100166126
0x7d1bb9f000e5fce13db3a0927b64aa38e69de75c,79,42,0.5316455696202531,4586.687440638979,58.05933469163264
0x38f50488b14a87769e0c5cd6c514b6c2e8ec6824,233,99,0.4248927038626609,4566.289806722717,19.597810329282048
0x4cb5ec560735efca23f76f2dd152b74bc6a9b536,652,510,0.7822085889570553,4546.391579823337,6.972993220587941
0x09a31c68e9436b673e1e3db34b29e3d9f3b2ab99,73,28,0.3835616438356164,4419.572633532401,60.54209087030686
0x832d13d39011acf2da1b8e56182b0961d02fd420,626,389,0.6214057507987221,4411.793192434491,7.047592959160529
0x0fcb592e46b800a2fd8aadb78d6c5eb6d91d85b9,25,25,1.0,4384.824041964793,175.39296167859172
0x68124d0f45c4223e2a1595935f815fe0e4ec6646,148,69,0.46621621621621623,4294.870749124917,29.019396953546735
0x7b8c4d2e92d1c20ea0c5e624d8bd5293a5ababba,459,262,0.5708061002178649,3891.795419361682,8.478857122792336
0x033dc6e3e3e0a3ae55402576990392ae910aaf05,4469,3013,0.6742000447527411,3773.8439986053963,0.8444493172086365
0x10e9d12ffbf23834cacc495ac0757cda41e833f3,182,141,0.7747252747252747,3726.899929062001,20.4774721377033
0x60581f6fd33332a587718d0683b255eb7ba7d286,2261,1468,0.6492702344095533,3665.831198718275,1.6213317995215724
0x0bb7c8e8758e98e5a735c841114256fd71062ec3,53,30,0.5660377358490566,3464.377663487801,65.36561629222265
0x796134216a4928b0b90a44e2ecfa4a14585c1b1c,246,224,0.9105691056910569,3392.3243251823596,13.789936281229105
0xf84b99925bf92626adedcbed4b5da65e96f43e6c,155,113,0.7290322580645161,3245.139798585127,20.9363857973234
0x8f0da308939ca4441713ce87d708f99f074d8f51,299,259,0.8662207357859532,3125.6069888366105,10.453535079721105
0xd19fbf61a0031c1e853361f00afa7109ec38202b,57,34,0.5964912280701754,3033.012031683813,53.21073739796163
0xfd39b573bc2aa618c9bc226624e985133c1d109d,544,300,0.5514705882352942,2948.7856981755667,5.420561945175674
0x269ced0ede348b4b3f8fd8470b19f65508f79017,1273,786,0.617439120188531,2918.6300093136815,2.2927179963186815
0x39aaed185b92e99a78249610cc14a589b764583c,80,51,0.6375,2918.2889241104563,36.4786115513807
0xbf055f850c5837f4a376cd3c563baedeee6a70da,1766,842,0.47678369195922987,2910.9338189155724,1.6483203957619323
0x621f2b8c7c6af2913fceaa92aefcdab720ce7293,101,77,0.7623762376237624,2906.199367904927,28.774251167375514
0xd5eb2846e5f41e76fd1a607320ae1ec45af0b9d6,22,18,0.8181818181818182,2898.6949236690784,131.7588601667763
0x146703a8a73ae1dff0f84ba44c45d878858a4372,403,207,0.5136476426799007,2883.134428649432,7.154179723695861
0x50bec18c474d9a1d18b3be72332441302375371b,68,62,0.9117647058823529,2799.4144224861216,41.16785915420767
0xa25b20281a1217048090994d8b947116165d170c,866,717,0.8279445727482679,2710.9085384809127,3.1303793746892756
0x6e131d6c61216b4a5ec571db332ad3226e7fa801,12,12,1.0,2685.9019158108017,223.82515965090013
0xb38568494845447feb295348a0030140b9f9180e,77,77,1.0,2670.8951914853074,34.686950538770226
0x042a1caf0b0d51d4fe5abc5d8832c2c9a5ffb153,98,48,0.4897959183673469,2580.1557537296912,26.32811993601726
0xbcd6358b674834ec8101c238ec0d52540f0c0790,330,180,0.5454545454545454,2368.830524465508,7.178274316562145
0x3c92adfa5501ad38d8d9e574c47eb92ae1951b05,194,109,0.5618556701030928,2196.1496188692618,11.320358860150833
0x487b42dfbe65d6c1250eed057580ab6761e2eccb,114,93,0.8157894736842105,2195.5016654388355,19.258786538937155
