taker_address,n_copy_trades,n_wins,hit_rate,pnl_total,pnl_mean
0x00ffb912f1bf01c0123869ddb92d4b6a6ad3f7ad,285,176,0.6175438596491228,12093.034264980612,42.43169917537057
0x32ed517a571c01b6e9adecf61ba81ca48ff2f960,1414,961,0.6796322489391796,11779.649885211838,8.33072834880611
0xeb1e1dd76fdeda6dfcb07d8604a5b5f39e0888d5,881,548,0.6220204313280363,11535.583533924562,13.093738404000637
0xff0e0c47f30de0b25f572cb8472f2046f0142991,163,56,0.34355828220858897,11368.289979802563,69.74411030553719
0xdbdd45150249e229eb4ca8aa48a30dca21faa5de,7888,3734,0.47337728194726164,11250.700110869735,1.4263057949885567
0x0269f59bf7fb02d4c4ce66e9dc9487958aec128e,574,405,0.705574912891986,9927.086617108556,17.294575987994
0xb55216ed55337cf9443139e4e5cace56426694a8,736,476,0.6467391304347826,9751.124309295941,13.248810202847746
0xbff195d5895037589c81421751ba1874c3f7d32b,253,217,0.857707509881423,9514.2146733895,37.6055915944249
0xe505530c4c854e75db39e84b96507ea6d88bd18b,866,474,0.5473441108545035,9370.211856488688,10.82010606984837
0x8cbb318b8863898f0907dee7113453eb75faacb2,1562,808,0.5172855313700384,9143.44697321039,5.853679240211517
0xbd0923420f3bbe8580237cd8fadb25a46cd2a188,430,192,0.44651162790697674,9130.139833655985,21.232883334083684
0x3ac019ceec2ac9d4104095a318b8895256f41a25,122,121,0.9918032786885246,8699.476483787495,71.30718429334013
0xfabcdf504086e8f24ac1bc01d0783bbab9302134,642,320,0.4984423676012461,8518.546875838743,13.268764604110192
0x908aad3bfbd70410e73f1db6a3e46c2a917cad16,65020,31318,0.4816671793294371,8486.12867184422,0.1305156670538945
0xc8a8d5b1bc77f1f865963bbba008ea04b4c63d3f,296,109,0.36824324324324326,8423.072080658356,28.45632459681877
0xcc936bcc4687340e37447865754c841e82008afb,143,96,0.6713286713286714,8355.641776884022,58.43106137681134
0xbf2c878cd5d6043697b32067be141647deeb097c,211,182,0.8625592417061612,8304.924895919923,39.35983362995224
0x68704036bc2c1406fdec781b29127d139e4f5826,700,400,0.5714285714285714,7922.9101461353275,11.31844306590761
0xdef926a087f91086267153f75d82809fa7462d16,118,110,0.9322033898305084,7847.388458646232,66.5032920224257
0x20a874c49f45b656710f4cd0080b04b73b6af004,446,271,0.6076233183856502,7688.08332839131,17.23785499639307
0x5724c68487afbb5a9d76dfec1da2a9d3e0d373e5,175,172,0.9828571428571429,7381.051382169501,42.177436469540005
0xe4cb32230ad5f6f3a50ec05575c3772c827ed9d2,72,66,0.9166666666666666,7047.972326194419,97.88850453047804
0x0a4f1d369ca55e5c85180296e0571b485e493aa5,561,215,0.38324420677361853,6968.252252729943,12.421127010213803
0xbfd770b7ff07fb2ece41b0e7c593db65a84cf0bf,2515,1304,0.5184890656063619,6895.661583421322,2.7418137508633484
0x8b8c28523421d03abd9a8c41513c4fbbaa8c9390,330,211,0.6393939393939394,6806.158767412694,20.624723537614223
0x9519a4be477791592a6890a1d0aa81614b823b2e,543,329,0.6058931860036832,6508.935906539757,11.986990619778558
0x4762c329459b5bbf87e9fc9f65749efc7086ba70,758,426,0.5620052770448549,6502.696076460777,8.578754718285985
0xe84c5c5d17c56d907b5dd68d78cf9ae85e0bd40c,248,171,0.6895161290322581,6236.349905366767,25.146572199059545
0x76aab848fcfe499d37aae3dd6817ef206d62ba27,100,66,0.66,6010.010686059385,60.100106860593854
0xcfdac27a4deacf1cdd26bd425dc68874ce97bede,551,330,0.5989110707803993,5736.958850528989,10.411903539980017
0x46679fb51fbe6772b5c7d6c65983a55f1cb1cab0,445,244,0.5483146067415731,5667.873263919125,12.736793851503652
0x63f9c3e16a29f46773ebcb1ab83a90c4d1154723,56,51,0.9107142857142857,5626.196395188276,100.46779277121922
0xc42cab459bab678a414a4f8c8054a832e2ad42a1,1102,614,0.5571687840290381,5541.026533998022,5.028154749544485
0xd06c49e1c86f970bc5c48f91169a607e9b03cdaf,383,175,0.45691906005221933,5492.004545192446,14.339437454810565
0x2849cded4b81e03b6d59611da2ba0f18996b3d49,332,170,0.5120481927710844,5360.804491312136,16.14700147985583
0x125eff052d1a4cc9c539f564c92d20697ebf992c,370,312,0.8432432432432433,5282.921393029136,14.278165927105773
0x20e547d9ca6ab26c530cb9703b1a165a25cdd3bc,1869,938,0.50187265917603,5075.926370283323,2.7158514554752933
0x7b17619aaad110ed09bf998858bf7602a7f2abcd,60,22,0.36666666666666664,5049.142631675633,84.15237719459388
0xfd3f3d9cdc7854b616b5a6b13d8468683a6644f1,327,202,0.617737003058104,5026.406779919468,15.371274556328649
0x6daed63285060cd088a050162cb3df8350484688,351,207,0.5897435897435898,4971.156327156533,14.1628385389075
0x410dde64a3ccaeb553c78639f569fe49f2b0986e,59,57,0.9661016949152542,4957.458620701361,84.02472238476882
0xc4577b782c15e4aeb23c6206def8d10c6a2556a7,75,58,0.7733333333333333,4897.326224104057,65.29768298805409
0x5ccec8371435624e42fc588797ed542957895c2f,99,72,0.7272727272727273,4827.905456627088,48.766721784112
0x889c5a2d5cdb73bb20c88c79b1931b93d7e1e375,1014,616,0.6074950690335306,4822.320451443777,4.75574009018124
0x3c92adfa5501ad38d8d9e574c47eb92ae1951b05,67,39,0.582089552238806,4780.518961030559,71.35102926911281
0x68348a24a53958adc89155a9d1eac2874c82c8d3,238,115,0.4831932773109244,4280.462383474794,17.98513606502014
0xb820a226ccd013630d84f5a6ea4d674cd183cbe7,912,459,0.5032894736842105,4274.389122010281,4.686830177642852
0xdc9186bce446e57076e2b4a3d0b683bb25440fdb,461,360,0.7809110629067245,4190.804733279181,9.090682718609937
0xb5c97060c05d4a28395bfbd8c70ac8b1ee0ec46d,61,51,0.8360655737704918,4166.1799449491655,68.29803188441255
0xc1c9269e2fb298be48a6842eb4c1a3b5f3b696d9,1443,585,0.40540540540540543,4098.329513343741,2.8401451928924057
0xc4592f60ca12322212e59963d98a0fdee8317b3f,125,72,0.576,4079.0192630137362,32.63215410410989
0x3b877e9c53be505c6994fb74742e790d45e56a47,121,79,0.6528925619834711,3755.0535444113298,31.033500367035785
0x1ed0777ee7c241d4d56d616b69ec6f8271cc77f7,184,104,0.5652173913043478,3341.173922848852,18.15855392852637
0x7b431ae038912786e9a4726bb436ec1c0f4cd0bb,37,37,1.0,3233.516762283885,87.39234492659148
